ZIP,LAT,LNG,City,State
37764,35.970346, -83.616642,KODAK,TN
37765,36.572344, -83.058614,KYLES FORD,TN
37766,36.399701, -84.080824,LA FOLLETTE,TN
37769,36.218671, -84.153543,LAKE CITY,TN
37770,36.153311, -84.663293,LANCING,TN
37771,35.840824, -84.321762,LENOIR CITY,TN
37772,35.791140, -84.218553,LENOIR CITY,TN
37774,35.729130, -84.358961,LOUDON,TN
37777,35.826849, -84.054192,LOUISVILLE,TN
37779,36.215114, -83.756070,LUTTRELL,TN
37801,35.663919, -84.094596,MARYVILLE,TN
37803,35.660842, -83.981389,MARYVILLE,TN
37804,35.792054, -83.893170,MARYVILLE,TN
37806,36.084693, -83.727986,MASCOT,TN
37807,36.259656, -83.825990,MAYNARDVILLE,TN
37809,36.156693, -83.038092,MIDWAY,TN
37810,36.184525, -83.115490,MOHAWK,TN
37811,36.356119, -83.210715,MOORESBURG,TN
37813,36.175136, -83.257024,MORRISTOWN,TN
37814,36.233331, -83.337894,MORRISTOWN,TN
37818,36.188758, -82.970993,MOSHEIM,TN
37819,36.568255, -84.205753,NEWCOMB,TN
37820,36.085171, -83.566057,NEW MARKET,TN
37821,35.975080, -83.195503,NEWPORT,TN
37825,36.412427, -83.695838,NEW TAZEWELL,TN
37826,35.558277, -84.589666,NIOTA,TN
37828,36.197931, -84.068988,NORRIS,TN
37829,36.010201, -84.637685,OAKDALE,TN
37830,35.966483, -84.290549,OAK RIDGE,TN
37840,36.069893, -84.394953,OLIVER SPRINGS,TN
37841,36.515755, -84.570649,ONEIDA,TN
37843,36.010713, -83.048360,PARROTTSVILLE,TN
37845,36.093372, -84.439498,PETROS,TN
37846,35.679251, -84.481817,PHILADELPHIA,TN
37847,36.434183, -84.278918,PIONEER,TN
37848,36.235721, -83.680131,POWDER SPRINGS,TN
37849,36.054050, -84.048488,POWELL,TN
37851,36.584059, -83.907579,PRUDEN,TN
37852,36.324146, -84.579513,ROBBINS,TN
37853,35.836766, -83.910810,ROCKFORD,TN
37854,35.880918, -84.720011,ROCKWOOD,TN
37857,36.424289, -82.941400,ROGERSVILLE,TN
37860,36.250455, -83.183736,RUSSELLVILLE,TN
37861,36.240743, -83.513713,RUTLEDGE,TN
37862,35.778028, -83.612555,SEVIERVILLE,TN
37863,35.785961, -83.562213,PIGEON FORGE,TN
37865,35.851151, -83.734888,SEYMOUR,TN
37866,36.339114, -83.858099,SHARPS CHAPEL,TN
37869,36.514755, -83.244996,SNEEDVILLE,TN
37870,36.462895, -83.833801,SPEEDWELL,TN
37871,36.052076, -83.681001,STRAWBERRY PLAINS,TN
37872,36.269532, -84.649496,SUNBRIGHT,TN
37873,36.526270, -82.843047,SURGOINSVILLE,TN
37874,35.598330, -84.456484,SWEETWATER,TN
37876,35.865101, -83.478970,SEVIERVILLE,TN
37877,36.151130, -83.406846,TALBOTT,TN
37878,35.620642, -83.894011,TALLASSEE,TN
37879,36.473356, -83.513308,TAZEWELL,TN
37880,35.685695, -84.677934,TEN MILE,TN
37881,36.406476, -83.342508,THORN HILL,TN
37882,35.601221, -83.813069,TOWNSEND,TN
37885,35.476374, -84.132387,VONORE,TN
37886,35.745584, -83.804707,WALLAND,TN
37887,36.091580, -84.580844,WARTBURG,TN
37888,36.310172, -83.608265,WASHBURN,TN
37890,36.085242, -83.298744,WHITE PINE,TN
37891,36.292068, -83.138109,WHITESBURG,TN
37892,36.555696, -84.357644,WINFIELD,TN
37902,35.963643, -83.920610,KNOXVILLE,TN
37909,35.947566, -84.021414,KNOXVILLE,TN
37912,36.007544, -83.984854,KNOXVILLE,TN
37914,35.983165, -83.795796,KNOXVILLE,TN
37915,35.970813, -83.900432,KNOXVILLE,TN
37916,35.953078, -83.932588,KNOXVILLE,TN
37917,36.001185, -83.913706,KNOXVILLE,TN
37918,36.056875, -83.917352,KNOXVILLE,TN
37919,35.914748, -84.000169,KNOXVILLE,TN
37920,35.911567, -83.857782,KNOXVILLE,TN
37921,35.978877, -84.002931,KNOXVILLE,TN
37922,35.860496, -84.100535,KNOXVILLE,TN
37923,35.927527, -84.080687,KNOXVILLE,TN
37924,36.026190, -83.811875,KNOXVILLE,TN
37931,35.976321, -84.126349,KNOXVILLE,TN
37932,35.917299, -84.198787,KNOXVILLE,TN
37934,35.865617, -84.178868,KNOXVILLE,TN
37938,36.123911, -83.938608,KNOXVILLE,TN
38001,35.816290, -89.159971,ALAMO,TN
38002,35.286355, -89.700274,ARLINGTON,TN
38004,35.412253, -89.759562,ATOKA,TN
38006,35.693723, -89.089657,BELLS,TN
38007,36.159498, -89.427052,BOGOTA,TN
38008,35.246459, -88.997180,BOLIVAR,TN
38011,35.462176, -89.711687,BRIGHTON,TN
38012,35.609417, -89.272452,BROWNSVILLE,TN
38015,35.556682, -89.823513,BURLISON,TN
38016,35.180860, -89.759838,CORDOVA,TN
38017,35.066971, -89.648939,COLLIERVILLE,TN
38018,35.138613, -89.766424,CORDOVA,TN
38019,35.562543, -89.629132,COVINGTON,TN
38021,35.875848, -89.164750,CROCKETT MILLS,TN
38023,35.457109, -89.938330,DRUMMONDS,TN
38024,36.035542, -89.380814,DYERSBURG,TN
38028,35.183099, -89.632200,EADS,TN
38029,35.238741, -89.821895,ELLENDALE,TN
38030,36.016378, -89.586052,FINLEY,TN
38034,35.914103, -89.232081,FRIENDSHIP,TN
38036,35.320220, -89.625825,GALLAWAY,TN
38037,35.797359, -89.398895,GATES,TN
38039,35.070584, -89.155724,GRAND JUNCTION,TN
38040,35.892390, -89.444872,HALLS,TN
38041,35.659289, -89.704618,HENNING,TN
38042,35.145159, -89.137403,HICKORY VALLEY,TN
38044,35.199316, -88.809933,HORNSBY,TN
38046,35.069913, -89.247959,LA GRANGE,TN
38047,36.090530, -89.503405,LENOX,TN
38049,35.390333, -89.538210,MASON,TN
38050,35.829619, -89.233059,MAURY CITY,TN
38052,35.090254, -88.917801,MIDDLETON,TN
38053,35.346686, -89.951524,MILLINGTON,TN
38054,35.336356, -89.873398,MILLINGTON,TN
38057,35.052974, -89.368397,MOSCOW,TN
38058,35.457857, -89.816192,MUNFORD,TN
38059,36.105685, -89.248590,NEWBERN,TN
38060,35.209347, -89.505468,OAKLAND,TN
38061,35.068390, -88.770907,POCAHONTAS,TN
38063,35.764057, -89.640503,RIPLEY,TN
38066,35.073433, -89.504964,ROSSVILLE,TN
38067,35.081609, -89.041788,SAULSBURY,TN
38068,35.265556, -89.345170,SOMERVILLE,TN
38069,35.477856, -89.330284,STANTON,TN
38070,35.943560, -89.237010,TIGRETT,TN
38075,35.379076, -89.136127,WHITEVILLE,TN
38076,35.138706, -89.442078,WILLISTON,TN
38077,36.328075, -89.474394,WYNNBURG,TN
38079,36.427748, -89.462502,TIPTONVILLE,TN
38080,36.207086, -89.519208,RIDGELY,TN
38103,35.153050, -90.054979,MEMPHIS,TN
38104,35.132549, -90.003728,MEMPHIS,TN
38105,35.151419, -90.035468,MEMPHIS,TN
38106,35.102064, -90.094687,MEMPHIS,TN
38107,35.170165, -90.023442,MEMPHIS,TN
38108,35.176666, -89.967917,MEMPHIS,TN
38109,35.037886, -90.154242,MEMPHIS,TN
38111,35.110521, -89.943501,MEMPHIS,TN
38112,35.147662, -89.976392,MEMPHIS,TN
38114,35.096480, -89.985854,MEMPHIS,TN
38115,35.053175, -89.862635,MEMPHIS,TN
38116,35.033181, -90.011396,MEMPHIS,TN
38117,35.115180, -89.905344,MEMPHIS,TN
38118,35.032631, -89.932532,MEMPHIS,TN
38119,35.079511, -89.845385,MEMPHIS,TN
38120,35.123633, -89.852645,MEMPHIS,TN
38122,35.158931, -89.921217,MEMPHIS,TN
38125,35.025911, -89.788637,MEMPHIS,TN
38126,35.126968, -90.043659,MEMPHIS,TN
38127,35.242751, -90.026790,MEMPHIS,TN
38128,35.224574, -89.926689,MEMPHIS,TN
38131,35.066359, -89.992094,MEMPHIS,TN
38132,35.073171, -89.994830,MEMPHIS,TN
38133,35.212884, -89.794301,MEMPHIS,TN
38134,35.174540, -89.860777,MEMPHIS,TN
38135,35.238915, -89.848589,MEMPHIS,TN
38138,35.084826, -89.799326,GERMANTOWN,TN
38139,35.082886, -89.754836,GERMANTOWN,TN
38141,35.016032, -89.854790,MEMPHIS,TN
38152,35.123648, -89.931390,MEMPHIS,TN
38201,36.122634, -88.530194,MC KENZIE,TN
38220,35.993659, -88.670883,ATWOOD,TN
38221,36.244754, -88.035010,BIG SANDY,TN
38222,36.445536, -88.157903,BUCHANAN,TN
38224,36.387007, -88.492179,COTTAGE GROVE,TN
38225,36.318850, -88.670740,DRESDEN,TN
38226,36.484448, -88.701518,DUKEDOM,TN
38229,36.223130, -88.606426,GLEASON,TN
38230,36.155177, -88.774665,GREENFIELD,TN
38231,36.213058, -88.426137,HENRY,TN
38232,36.359010, -89.324181,HORNBEAK,TN
38233,36.203444, -89.049080,KENTON,TN
38235,35.989282, -88.564002,MC LEMORESVILLE,TN
38236,36.168109, -88.268062,MANSFIELD,TN
38237,36.357888, -88.837836,MARTIN,TN
38240,36.245091, -89.318119,OBION,TN
38241,36.427772, -88.591844,PALMERSVILLE,TN
38242,36.305579, -88.331120,PARIS,TN
38251,36.459872, -88.355856,PURYEAR,TN
38253,36.280302, -89.012899,RIVES,TN
38254,36.374904, -89.347404,SAMBURG,TN
38255,36.240718, -88.859130,SHARON,TN
38256,36.308521, -88.131502,SPRINGVILLE,TN
38257,36.456709, -88.876526,SOUTH FULTON,TN
38258,36.032905, -88.619280,TREZEVANT,TN
38259,36.199703, -89.181542,TRIMBLE,TN
38260,36.360777, -89.200363,TROY,TN
38261,36.428860, -89.113506,UNION CITY,TN
38301,35.588164, -88.853395,JACKSON,TN
38305,35.701654, -88.768058,JACKSON,TN
38310,35.261655, -88.408590,ADAMSVILLE,TN
38311,35.437098, -88.104204,BATH SPRINGS,TN
38313,35.610339, -88.619827,BEECH BLUFF,TN
38315,35.268299, -88.615671,BETHEL SPRINGS,TN
38316,36.065982, -88.817584,BRADFORD,TN
38317,36.057937, -88.263810,BRUCETON,TN
38318,35.947414, -88.242002,BUENA VISTA,TN
38320,36.051656, -88.112600,CAMDEN,TN
38321,35.839302, -88.529314,CEDAR GROVE,TN
38326,35.054660, -88.286193,COUNCE,TN
38327,35.224410, -88.308574,CRUMP,TN
38328,35.680535, -88.215686,DARDEN,TN
38329,35.537576, -88.107790,DECATURVILLE,TN
38330,36.070503, -89.034414,DYER,TN
38332,35.419089, -88.426452,ENVILLE,TN
38333,36.128104, -87.954460,EVA,TN
38334,35.361284, -88.571718,FINGER,TN
38337,35.785274, -89.014027,GADSDEN,TN
38339,35.052384, -88.515064,GUYS,TN
38340,35.404805, -88.679411,HENDERSON,TN
38341,35.877577, -88.083895,HOLLADAY,TN
38342,36.071740, -88.288871,HOLLOW ROCK,TN
38343,35.827399, -88.926409,HUMBOLDT,TN
38344,35.978164, -88.424138,HUNTINGDON,TN
38345,35.597455, -88.506055,HURON,TN
38347,35.477766, -88.498600,JACKS CREEK,TN
38348,35.872744, -88.650963,LAVINIA,TN
38351,35.671066, -88.400018,LEXINGTON,TN
38352,35.529461, -88.533849,LURAY,TN
38355,35.784009, -88.775061,MEDINA,TN
38356,35.438397, -88.893792,MEDON,TN
38357,35.044831, -88.415357,MICHIE,TN
38358,35.916675, -88.758664,MILAN,TN
38359,35.369843, -88.351356,MILLEDGEVILLE,TN
38361,35.311301, -88.299924,MORRIS CHAPEL,TN
38362,35.729072, -88.782978,OAKFIELD,TN
38363,35.687839, -88.110728,PARSONS,TN
38365,35.054250, -88.232127,PICKWICK DAM,TN
38366,35.479000, -88.741273,PINSON,TN
38367,35.053048, -88.623242,RAMER,TN
38368,35.510913, -88.348129,REAGAN,TN
38369,36.131922, -88.942666,RUTHERFORD,TN
38370,35.384301, -88.245325,SALTILLO,TN
38371,35.423968, -88.295293,SARDIS,TN
38372,35.143564, -88.156874,SAVANNAH,TN
38374,35.505610, -88.230904,SCOTTS HILL,TN
38375,35.157812, -88.591697,SELMER,TN
38376,35.099209, -88.368705,SHILOH,TN
38379,35.164244, -88.433753,STANTONVILLE,TN
38380,35.779631, -88.039214,SUGAR TREE,TN
38381,35.357143, -88.971421,TOONE,TN
38382,35.968379, -88.984461,TRENTON,TN
38387,35.872920, -88.277462,WESTPORT,TN
38388,35.781570, -88.319968,WILDERSVILLE,TN
38390,35.840533, -88.372301,YUMA,TN
38391,35.546571, -88.992177,DENMARK,TN
38392,35.456728, -89.044845,MERCER,TN
38401,35.629164, -87.021526,COLUMBIA,TN
38425,35.412153, -87.942934,CLIFTON,TN
38449,35.040468, -86.818212,ARDMORE,TN
38450,35.183633, -87.792814,COLLINWOOD,TN
38451,35.460534, -86.992239,CULLEOKA,TN
38452,35.080355, -87.796307,CYPRESS INN,TN
38453,35.121360, -86.812108,DELLROSE,TN
38454,35.728171, -87.345316,DUCK RIVER,TN
38455,35.043543, -86.885707,ELKTON,TN
38456,35.335466, -87.266389,ETHRIDGE,TN
38457,35.029325, -87.284446,FIVE POINTS,TN
38459,35.194281, -86.805450,FRANKEWING,TN
38460,35.088664, -87.153186,GOODSPRING,TN
38461,35.593001, -87.341971,HAMPSHIRE,TN
38462,35.528112, -87.562951,HOHENWALD,TN
38463,35.070595, -87.645115,IRON CITY,TN
38464,35.289918, -87.433746,LAWRENCEBURG,TN
38468,35.135146, -87.291063,LEOMA,TN
38469,35.074631, -87.428316,LORETTO,TN
38471,35.083901, -87.932397,LUTTS,TN
38472,35.377585, -87.038554,LYNNVILLE,TN
38473,35.021246, -87.171674,MINOR HILL,TN
38474,35.518403, -87.225908,MOUNT PLEASANT,TN
38475,35.253475, -88.016092,OLIVEHILL,TN
38476,35.841197, -87.213756,PRIMM SPRINGS,TN
38477,35.064974, -86.993085,PROSPECT,TN
38478,35.232879, -87.005872,PULASKI,TN
38481,35.031294, -87.492372,SAINT JOSEPH,TN
38482,35.768825, -87.149896,SANTA FE,TN
38483,35.440765, -87.333659,SUMMERTOWN,TN
38485,35.356672, -87.782248,WAYNESBORO,TN
38486,35.170567, -87.545112,WESTPOINT,TN
38487,35.718387, -87.233460,WILLIAMSPORT,TN
38488,35.042917, -86.663495,TAFT,TN
38501,36.226045, -85.533285,COOKEVILLE,TN
38504,36.395597, -84.724434,ALLARDT,TN
38505,36.175064, -85.505075,COOKEVILLE,TN
38506,36.187036, -85.433518,COOKEVILLE,TN
38541,36.538018, -85.335604,ALLONS,TN
38542,36.317132, -85.202215,ALLRED,TN
38543,36.350088, -85.150003,ALPINE,TN
38544,36.123588, -85.663143,BAXTER,TN
38545,36.232094, -85.662826,BLOOMINGTON SPRINGS,TN
38547,36.157253, -86.007905,BRUSH CREEK,TN
38548,36.164152, -85.790513,BUFFALO VALLEY,TN
38549,36.562090, -85.149065,BYRDSTOWN,TN
38551,36.558050, -85.487178,CELINA,TN
38552,36.217685, -85.813769,CHESTNUT MOUND,TN
38553,36.201867, -85.006319,CLARKRANGE,TN
38554,36.249490, -85.161655,CRAWFORD,TN
38555,35.887881, -84.989016,CROSSVILLE,TN
38556,36.406761, -84.918949,JAMESTOWN,TN
38558,36.009851, -84.866557,CROSSVILLE,TN
38559,35.808437, -85.508014,DOYLE,TN
38560,36.221926, -85.855639,ELMWOOD,TN
38562,36.354002, -85.657669,GAINESBORO,TN
38563,36.208803, -86.020716,GORDONSVILLE,TN
38564,36.275933, -85.735915,GRANVILLE,TN
38565,36.262749, -85.009462,GRIMSLEY,TN
38567,36.132827, -85.925669,HICKMAN,TN
38568,36.438492, -85.473057,HILHAM,TN
38569,36.092341, -85.863129,LANCASTER,TN
38570,36.376292, -85.326413,LIVINGSTON,TN
38571,36.051604, -85.012804,CROSSVILLE,TN
38572,35.849059, -85.128960,CROSSVILLE,TN
38573,36.493416, -85.223882,MONROE,TN
38574,36.143643, -85.229288,MONTEREY,TN
38575,36.553225, -85.629502,MOSS,TN
38577,36.565958, -84.972516,PALL MALL,TN
38578,35.981795, -85.198328,PLEASANT HILL,TN
38579,35.835867, -85.548177,QUEBECK,TN
38580,36.290013, -85.299934,RICKMAN,TN
38581,35.741040, -85.620827,ROCK ISLAND,TN
38582,36.099444, -85.764549,SILVER POINT,TN
38583,35.944540, -85.442214,SPARTA,TN
38585,35.660333, -85.573029,SPENCER,TN
38587,35.864761, -85.613998,WALLING,TN
38588,36.446386, -85.730671,WHITLEYVILLE,TN
38589,36.285583, -85.077112,WILDER,TN
38601,34.492325, -89.443056,ABBEVILLE,MS
38603,34.848410, -89.142260,ASHLAND,MS
38606,34.303285, -89.952250,BATESVILLE,MS
38610,34.651787, -89.025549,BLUE MOUNTAIN,MS
38611,34.856233, -89.676020,BYHALIA,MS
38614,34.157044, -90.597737,CLARKSDALE,MS
38617,34.351812, -90.518475,COAHOMA,MS
38618,34.716282, -89.937848,COLDWATER,MS
38619,34.518142, -89.835541,COMO,MS
38620,34.230138, -89.902510,COURTLAND,MS
38621,34.447192, -90.170459,CRENSHAW,MS
38622,34.171912, -90.138492,CROWDER,MS
38623,34.367635, -90.282834,DARLING,MS
38625,34.612136, -88.826435,DUMAS,MS
38626,34.517362, -90.414527,DUNDEE,MS
38627,34.417830, -89.207944,ETTA,MS
38629,34.862808, -89.009788,FALKNER,MS
38630,34.278839, -90.685609,FARRELL,MS
38631,34.360976, -90.619981,FRIARS POINT,MS
38632,34.795914, -90.015068,HERNANDO,MS
38633,34.647337, -89.194971,HICKORY FLAT,MS
38635,34.766909, -89.486327,HOLLY SPRINGS,MS
38637,34.952081, -90.049209,HORN LAKE,MS
38639,34.303055, -90.431940,JONESTOWN,MS
38641,34.911876, -90.191356,LAKE CORMORANT,MS
38642,34.928904, -89.334667,LAMAR,MS
38643,34.148487, -90.260865,LAMBERT,MS
38644,34.460809, -90.493530,LULA,MS
38645,34.247849, -90.476420,LYON,MS
38646,34.288806, -90.314411,MARKS,MS
38647,34.963506, -89.224108,MICHIGAN CITY,MS
38650,34.528102, -89.145451,MYRTLE,MS
38651,34.893416, -90.002219,NESBIT,MS
38652,34.483075, -88.996667,NEW ALBANY,MS
38654,34.933929, -89.816280,OLIVE BRANCH,MS
38655,34.333217, -89.473309,OXFORD,MS
38658,34.188341, -89.900997,POPE,MS
38659,34.621505, -89.331511,POTTS CAMP,MS
38661,34.896991, -89.561056,RED BANKS,MS
38663,34.734051, -88.882216,RIPLEY,MS
38664,34.811462, -90.329253,ROBINSONVILLE,MS
38665,34.583273, -90.166012,SARAH,MS
38666,34.425884, -89.920273,SARDIS,MS
38668,34.590668, -89.917818,SENATOBIA,MS
38670,34.416895, -90.288714,SLEDGE,MS
38671,34.966260, -89.998152,SOUTHAVEN,MS
38672,34.911400, -89.927894,SOUTHAVEN,MS
38673,34.293443, -89.635806,TAYLOR,MS
38674,34.868370, -88.892398,TIPLERSVILLE,MS
38676,34.666450, -90.383731,TUNICA,MS
38677,34.365410, -89.537177,UNIVERSITY,MS
38680,34.951674, -90.146147,WALLS,MS
38683,34.934910, -88.867314,WALNUT,MS
38685,34.593050, -89.488478,WATERFORD,MS
38701,33.310738, -91.044262,GREENVILLE,MS
38702,33.535666, -91.180051,GREENVILLE,MS
38703,33.475662, -91.052834,GREENVILLE,MS
38704,33.007175, -91.021252,GREENVILLE,MS
38720,34.146008, -90.916641,ALLIGATOR,MS
38721,32.989634, -90.746359,ANGUILLA,MS
38722,33.260304, -90.883939,ARCOLA,MS
38723,33.229662, -91.038367,AVON,MS
38725,33.648757, -91.030947,BENOIT,MS
38726,33.755796, -90.988708,BEULAH,MS
38730,33.682859, -90.790778,BOYLE,MS
38731,33.066600, -91.046742,CHATHAM,MS
38732,33.758855, -90.725595,CLEVELAND,MS
38736,33.642790, -90.537368,DODDSVILLE,MS
38737,33.863521, -90.524172,DREW,MS
38738,33.945099, -90.533141,PARCHMAN,MS
38740,34.057678, -90.798760,DUNCAN,MS
38744,33.014154, -91.037148,GLEN ALLAN,MS
38745,32.972278, -90.992816,GRACE,MS
38746,33.961973, -90.909267,GUNNISON,MS
38748,33.151196, -90.902048,HOLLANDALE,MS
38749,33.447423, -90.752367,HOLLY RIDGE,MS
38751,33.445530, -90.686995,INDIANOLA,MS
38753,33.347339, -90.576284,INVERNESS,MS
38754,33.249944, -90.622535,ISOLA,MS
38756,33.389575, -90.860250,LELAND,MS
38759,33.825158, -90.730327,MERIGOLD,MS
38760,33.458034, -90.989273,METCALFE,MS
38761,33.430152, -90.484464,MOORHEAD,MS
38762,33.895940, -90.716631,MOUND BAYOU,MS
38764,33.780114, -90.866202,PACE,MS
38765,33.069113, -90.874611,PANTHER BURN,MS
38767,34.140502, -90.784721,RENA LARA,MS
38768,33.976095, -90.500566,ROME,MS
38769,33.864775, -90.985297,ROSEDALE,MS
38771,33.739965, -90.528989,RULEVILLE,MS
38772,33.559244, -91.052351,SCOTT,MS
38773,33.607259, -90.776876,SHAW,MS
38774,33.960037, -90.762860,SHELBY,MS
38778,33.547117, -90.531332,SUNFLOWER,MS
38781,33.908553, -90.756588,WINSTONVILLE,MS
38801,34.222629, -88.774588,TUPELO,MS
38804,34.281378, -88.672873,TUPELO,MS
38821,33.977521, -88.436749,AMORY,MS
38824,34.520784, -88.643025,BALDWYN,MS
38826,34.301247, -88.841482,BELDEN,MS
38827,34.508759, -88.300006,BELMONT,MS
38828,34.429858, -88.869190,BLUE SPRINGS,MS
38829,34.650610, -88.527211,BOONEVILLE,MS
38833,34.778912, -88.421437,BURNSVILLE,MS
38834,34.917111, -88.571777,CORINTH,MS
38838,34.546433, -88.255741,DENNIS,MS
38841,34.352581, -89.015298,ECRU,MS
38843,34.262054, -88.376344,FULTON,MS
38844,33.838614, -88.255262,GATTMAN,MS
38846,34.851720, -88.385389,GLEN,MS
38847,34.412540, -88.232960,GOLDEN,MS
38848,33.937645, -88.271066,GREENWOOD SPRINGS,MS
38849,34.460959, -88.696052,GUNTOWN,MS
38850,34.058891, -89.057937,HOULKA,MS
38851,33.910353, -88.967727,HOUSTON,MS
38852,34.843688, -88.213248,IUKA,MS
38855,34.323342, -88.485408,MANTACHIE,MS
38856,34.467115, -88.455149,MARIETTA,MS
38857,34.281521, -88.574989,MOOREVILLE,MS
38858,34.099953, -88.549477,NETTLETON,MS
38859,34.514877, -88.375117,NEW SITE,MS
38860,33.971749, -88.761409,OKOLONA,MS
38862,34.168139, -88.623239,PLANTERSVILLE,MS
38863,34.217915, -89.019053,PONTOTOC,MS
38864,34.157283, -89.207666,RANDOLPH,MS
38865,34.788031, -88.595406,RIENZI,MS
38866,34.367620, -88.680078,SALTILLO,MS
38868,34.123549, -88.762644,SHANNON,MS
38869,34.357456, -88.835132,SHERMAN,MS
38870,34.067434, -88.336282,SMITHVILLE,MS
38871,34.377194, -89.160025,THAXTON,MS
38873,34.659698, -88.242903,TISHOMINGO,MS
38876,34.213590, -88.230292,TREMONT,MS
38878,33.904511, -89.187449,VARDAMAN,MS
38879,34.184616, -88.718163,VERONA,MS
38901,33.762528, -89.802915,GRENADA,MS
38913,34.138881, -89.384872,BANNER,MS
38914,33.844262, -89.537044,BIG CREEK,MS
38915,34.037640, -89.388855,BRUCE,MS
38916,33.816534, -89.352740,CALHOUN CITY,MS
38917,33.564953, -90.004512,CARROLLTON,MS
38920,33.837158, -89.995950,CASCILLA,MS
38921,33.982154, -90.144181,CHARLESTON,MS
38922,33.932695, -89.649202,COFFEEVILLE,MS
38923,33.388781, -89.988064,COILA,MS
38924,33.291490, -90.224611,CRUGER,MS
38925,33.626030, -89.634279,DUCK HILL,MS
38927,34.142879, -90.026843,ENID,MS
38928,33.869471, -90.291899,GLENDORA,MS
38929,33.739460, -89.531313,GORE SPRINGS,MS
38930,33.538009, -90.154386,GREENWOOD,MS
38940,33.744152, -90.056824,HOLCOMB,MS
38941,33.484573, -90.358231,ITTA BENA,MS
38943,33.539901, -89.845569,MC CARLEY,MS
38944,33.765008, -90.341539,MINTER CITY,MS
38945,33.600450, -90.169364,MONEY,MS
38946,33.364004, -90.378549,MORGAN CITY,MS
38947,33.533842, -89.898549,NORTH CARROLLTON,MS
38948,34.071728, -89.870357,OAKLAND,MS
38949,34.191573, -89.425419,PARIS,MS
38950,33.733058, -90.200045,PHILIPP,MS
38951,33.973783, -89.290490,PITTSBORO,MS
38952,33.628122, -90.344867,SCHLATER,MS
38953,33.930672, -89.933405,SCOBEY,MS
38954,33.415410, -90.212157,SIDON,MS
38957,33.991776, -90.350322,SUMNER,MS
38958,33.303673, -90.428149,SWAN LAKE,MS
38961,33.954527, -89.914974,TILLATOBA,MS
38962,33.872154, -90.185241,TIPPO,MS
38963,34.024899, -90.392827,TUTWILER,MS
38964,34.099060, -90.398491,VANCE,MS
38965,34.135546, -89.601746,WATER VALLEY,MS
38966,33.856176, -90.455247,WEBB,MS
38967,33.457399, -89.732453,WINONA,MS
39038,33.186060, -90.484577,BELZONI,MS
39039,32.816804, -90.233723,BENTON,MS
39040,32.629706, -90.417476,BENTONIA,MS
39041,32.404769, -90.468863,BOLTON,MS
39042,32.197497, -89.895012,BRANDON,MS
39044,32.029303, -89.974668,BRAXTON,MS
39045,32.819535, -89.784552,CAMDEN,MS
39046,32.632350, -89.983640,CANTON,MS
39047,32.420973, -89.945744,BRANDON,MS
39051,32.778076, -89.490169,CARTHAGE,MS
39054,32.774344, -90.939277,CARY,MS
39056,32.373552, -90.350592,CLINTON,MS
39057,32.490854, -89.284427,CONEHATTA,MS
39059,31.982459, -90.355783,CRYSTAL SPRINGS,MS
39061,33.086397, -90.820582,DELTA CITY,MS
39062,31.985095, -89.898309,D LO,MS
39063,33.116674, -89.897489,DURANT,MS
39066,32.296627, -90.606153,EDWARDS,MS
39067,33.110083, -89.443782,ETHEL,MS
39069,31.686160, -91.043249,FAYETTE,MS
39071,32.556371, -90.318383,FLORA,MS
39073,32.102431, -90.135817,FLORENCE,MS
39074,32.393704, -89.478007,FOREST,MS
39078,31.878048, -90.188204,GEORGETOWN,MS
39079,32.935327, -89.898550,GOODMAN,MS
39082,31.941844, -90.120075,HARRISVILLE,MS
39083,31.844615, -90.477306,HAZLEHURST,MS
39086,31.949428, -90.766630,HERMANVILLE,MS
39088,32.754644, -90.703709,HOLLY BLUFF,MS
39090,33.002016, -89.543898,KOSCIUSKO,MS
39092,32.319548, -89.362401,LAKE,MS
39094,32.586250, -89.663156,LENA,MS
39095,33.129605, -90.087121,LEXINGTON,MS
39096,31.817628, -91.120695,LORMAN,MS
39097,32.989067, -90.607666,LOUISE,MS
39108,33.149349, -89.338532,MC COOL,MS
39110,32.504199, -90.147242,MADISON,MS
39111,31.896635, -89.718092,MAGEE,MS
39113,32.913834, -91.017222,MAYERSVILLE,MS
39114,31.951836, -89.824587,MENDENHALL,MS
39115,33.044863, -90.566898,MIDNIGHT,MS
39116,31.896441, -89.538254,MIZE,MS
39117,32.296241, -89.656952,MORTON,MS
39119,31.751549, -89.670777,MOUNT OLIVE,MS
39120,31.508800, -91.357415,NATCHEZ,MS
39140,31.749259, -90.020236,NEWHEBRON,MS
39144,31.821213, -90.792161,PATTISON,MS
39145,32.344663, -89.794359,PELAHATCHIE,MS
39146,32.875897, -89.994910,PICKENS,MS
39149,31.831965, -90.010649,PINOLA,MS
39150,32.004742, -90.976048,PORT GIBSON,MS
39152,32.207475, -89.585474,PULASKI,MS
39153,32.045133, -89.490046,RALEIGH,MS
39154,32.225111, -90.444671,RAYMOND,MS
39156,32.546541, -90.777590,REDWOOD,MS
39157,32.425874, -90.169852,RIDGELAND,MS
39159,32.826566, -90.935377,ROLLING FORK,MS
39160,32.992412, -89.764800,SALLIS,MS
39162,32.618799, -90.624417,SATARTIA,MS
39166,33.040820, -90.481639,SILVER CITY,MS
39167,32.094163, -90.041201,STAR,MS
39168,31.831878, -89.411823,TAYLORSVILLE,MS
